hour_bucket,site,sessions,energy_kwh,mean_utilization,mean_charge_h,mean_energy_cost,capacity,station_utilization,occupancy_density,hour,dow,is_weekend,month,is_peak,lag1_sessions,lag24_sessions,roll3_sessions,lag1_util
2018-04-26 03:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,3,3,0,4,0,0.0,0.0,0.0,0.0
2018-04-26 04:00:00-07:00,caltech,1.0,4.632,0.9987549284083834,1.3369444444444445,5.0,54,0.024758230452674897,0.018518518518518517,4,3,0,4,0,0.0,1.0,0.3333333333333333,0.0
2018-04-26 05:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,5,3,0,4,0,1.0,0.0,0.3333333333333333,0.024758230452674897
2018-04-26 06:00:00-07:00,caltech,2.0,19.246,0.6451077497014491,6.3436111111111115,7.0,54,0.2349485596707819,0.037037037037037035,6,3,0,4,0,0.0,2.0,1.0,0.0
2018-04-26 07:00:00-07:00,caltech,2.0,20.341,0.5282919954312439,5.305277777777778,7.0,54,0.19649176954732514,0.037037037037037035,7,3,0,4,0,2.0,5.0,1.3333333333333333,0.2349485596707819
2018-04-26 08:00:00-07:00,caltech,12.0,57.103,0.2588876714560142,1.5181712962962963,7.0,54,0.33737139917695474,0.2222222222222222,8,3,0,4,1,2.0,15.0,5.333333333333333,0.19649176954732514
2018-04-26 09:00:00-07:00,caltech,10.0,97.989,0.7564177632406124,4.751805555555555,7.0,54,0.8799639917695473,0.18518518518518517,9,3,0,4,1,12.0,8.0,8.0,0.33737139917695474
2018-04-26 10:00:00-07:00,caltech,5.0,58.448,0.5258355907411947,4.030166666666667,7.0,54,0.3731635802469136,0.09259259259259259,10,3,0,4,1,10.0,1.0,9.0,0.8799639917695473
2018-04-26 11:00:00-07:00,caltech,1.0,2.528,0.23634797588285958,1.1433333333333333,7.0,54,0.02117283950617284,0.018518518518518517,11,3,0,4,1,5.0,2.0,5.333333333333333,0.3731635802469136
2018-04-26 12:00:00-07:00,caltech,1.0,2.628,0.6177669750666458,4.377222222222223,7.0,54,0.08105967078189301,0.018518518518518517,12,3,0,4,1,1.0,5.0,2.3333333333333335,0.02117283950617284
2018-04-26 13:00:00-07:00,caltech,2.0,3.107,0.1336978878067564,0.5981944444444445,7.0,54,0.022155349794238683,0.037037037037037035,13,3,0,4,1,1.0,2.0,1.3333333333333333,0.08105967078189301
2018-04-26 14:00:00-07:00,caltech,2.0,21.576,0.6209173261183145,2.8320833333333333,7.0,54,0.10489197530864197,0.037037037037037035,14,3,0,4,1,2.0,1.0,1.6666666666666667,0.022155349794238683
2018-04-26 15:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,15,3,0,4,1,2.0,2.0,1.3333333333333333,0.10489197530864197
2018-04-26 16:00:00-07:00,caltech,1.0,0.852,0.6431095406360424,0.455,7.0,54,0.008425925925925927,0.018518518518518517,16,3,0,4,1,0.0,0.0,1.0,0.0
2018-04-26 17:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,17,3,0,4,1,1.0,4.0,0.3333333333333333,0.008425925925925927
2018-04-26 18:00:00-07:00,caltech,4.0,35.282,0.8747888505274526,5.009930555555555,9.0,54,0.37110596707818927,0.07407407407407407,18,3,0,4,0,0.0,4.0,1.6666666666666667,0.0
2018-04-26 19:00:00-07:00,caltech,1.0,2.558,0.7711878139685626,1.3219444444444444,9.0,54,0.024480452674897117,0.018518518518518517,19,3,0,4,0,4.0,4.0,1.6666666666666667,0.37110596707818927
2018-04-26 20:00:00-07:00,caltech,2.0,11.977,0.5721426981688017,1.4056944444444444,9.0,54,0.05206275720164609,0.037037037037037035,20,3,0,4,0,1.0,3.0,2.3333333333333335,0.024480452674897117
2018-04-26 21:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,21,3,0,4,0,2.0,0.0,1.0,0.05206275720164609
2018-04-26 22:00:00-07:00,caltech,1.0,0.546,0.067618332081142,0.325,7.0,54,0.0060185185185185185,0.018518518518518517,22,3,0,4,0,0.0,0.0,1.0,0.0
2018-04-26 23:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,23,3,0,4,0,1.0,1.0,0.3333333333333333,0.0060185185185185185
2018-04-27 00:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,0,4,0,4,0,0.0,0.0,0.3333333333333333,0.0
2018-04-27 01:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,1,4,0,4,0,0.0,0.0,0.0,0.0
2018-04-27 02:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,2,4,0,4,0,0.0,0.0,0.0,0.0
2018-04-27 03:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,3,4,0,4,0,0.0,0.0,0.0,0.0
2018-04-27 04:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,4,4,0,4,0,0.0,1.0,0.0,0.0
2018-04-27 05:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,5,4,0,4,0,0.0,0.0,0.0,0.0
2018-04-27 06:00:00-07:00,caltech,1.0,11.323,0.9994631687050696,11.894722222222223,7.0,54,0.22027263374485598,0.018518518518518517,6,4,0,4,0,0.0,2.0,0.3333333333333333,0.0
2018-04-27 07:00:00-07:00,caltech,2.0,21.615000000000002,0.7844332485427665,2.532777777777778,7.0,54,0.09380658436213993,0.037037037037037035,7,4,0,4,0,1.0,2.0,1.0,0.22027263374485598
2018-04-27 08:00:00-07:00,caltech,10.0,81.798,0.5047893849640224,3.1496944444444446,7.0,54,0.5832767489711934,0.18518518518518517,8,4,0,4,1,2.0,12.0,4.333333333333333,0.09380658436213993
2018-04-27 09:00:00-07:00,caltech,10.0,100.52499999999999,0.6306262303636816,2.924388888888889,7.0,54,0.5415534979423868,0.18518518518518517,9,4,0,4,1,10.0,10.0,7.333333333333333,0.5832767489711934
2018-04-27 10:00:00-07:00,caltech,5.0,61.049,0.4500333151190322,2.926222222222222,7.0,54,0.27094650205761317,0.09259259259259259,10,4,0,4,1,10.0,5.0,8.333333333333334,0.5415534979423868
2018-04-27 11:00:00-07:00,caltech,3.0,7.138,0.6275372713520215,4.469166666666666,7.0,54,0.24828703703703703,0.05555555555555555,11,4,0,4,1,5.0,1.0,6.0,0.27094650205761317
2018-04-27 12:00:00-07:00,caltech,1.0,13.871,0.5915209051303727,2.5269444444444447,7.0,54,0.04679526748971194,0.018518518518518517,12,4,0,4,1,3.0,1.0,3.0,0.24828703703703703
2018-04-27 13:00:00-07:00,caltech,2.0,7.680999999999999,0.5401469616174255,1.3347222222222221,7.0,54,0.04943415637860082,0.037037037037037035,13,4,0,4,1,1.0,2.0,2.0,0.04679526748971194
2018-04-27 14:00:00-07:00,caltech,1.0,11.337,0.999383477188656,2.251388888888889,7.0,54,0.04169238683127573,0.018518518518518517,14,4,0,4,1,2.0,2.0,1.3333333333333333,0.04943415637860082
2018-04-27 15:00:00-07:00,caltech,1.0,10.577,0.8910226385636222,1.5852777777777778,7.0,54,0.029356995884773664,0.018518518518518517,15,4,0,4,1,1.0,0.0,1.3333333333333333,0.04169238683127573
2018-04-27 16:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,16,4,0,4,1,1.0,1.0,0.6666666666666666,0.029356995884773664
2018-04-27 17:00:00-07:00,caltech,4.0,45.486000000000004,0.7285510309932132,3.0788194444444446,9.0,54,0.22806069958847738,0.07407407407407407,17,4,0,4,1,0.0,0.0,1.6666666666666667,0.0
2018-04-27 18:00:00-07:00,caltech,3.0,31.295,0.9960197765036206,2.8010185185185184,9.0,54,0.15561213991769549,0.05555555555555555,18,4,0,4,0,4.0,4.0,2.3333333333333335,0.22806069958847738
2018-04-27 19:00:00-07:00,caltech,1.0,14.268,0.9938067021525895,16.49222222222222,9.0,54,0.3054115226337448,0.018518518518518517,19,4,0,4,0,3.0,1.0,2.6666666666666665,0.15561213991769549
